annee,theme,id_caracteristiques,nom_caracteristique,chiffre_total,chiffre_hommes,chiffre_femmes,taux_total,taux_hommes,taux_femmes
2021,Langue utilisée le plus souvent au travail,2384,"          Langues wakashanes, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2385,"        Langues autochtones, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2386,"        Langues autochtones, n.d.a.",0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2387,      Langues non autochtones,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2388,        Langues afro-asiatiques,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2389,          Langues berbères,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2390,            Kabyle,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2391,            Tamazight,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2392,"            Langues berbères, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2393,          Langues tchadiques,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2394,          Copte,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2395,          Langues couchitiques,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2396,            Bilen,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2397,            Oromo,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2398,            Somali,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2399,"            Langues couchitiques, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2400,          Langues sémitiques,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2401,            Amharique,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2402,            Arabe,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2403,            Langues araméennes,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2404,              Assyrien néo-araméen,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2405,              Chaldéen néo-araméen,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2406,"              Araméen, n.d.a.",0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2407,            Hébreu,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2408,            Tigrigna,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2409,"            Langues sémitiques, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2410,        Langues austro-asiatiques,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2411,          Khmer (cambodgien),0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2412,          Vietnamien,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2413,"          Langues austro-asiatiques, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2414,        Langues austronésiennes,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2415,          Bicol,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2416,"          Bisaya, n.d.a.",0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2417,          Cebuano,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2418,          Hiligaïnon,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2419,          Ilocano,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2420,          Indonésien,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2421,          Kankanaey,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2422,          Langues malgaches,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2423,          Malais,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2424,"          Pampangan (kapampangan, pampango)",0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2425,          Pangasinan,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2426,"          Tagalog (pilipino, filipino)",0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2427,"          Langues austronésiennes, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2428,        Langues créoles,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2429,          Créole haïtien,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2430,          Créole jamaïcain anglais,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2431,          Mauricien,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2432,"          Créole, n.d.a.",0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2433,"          Langues créoles, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2434,        Langues dravidiennes,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2435,          Kannada,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2436,          Malayalam,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2437,          Tamoul,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2438,          Telougou,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2439,"          Langues dravidiennes, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2440,        Géorgien,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2441,        Langues indo-européennes,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2442,          Albanais,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2443,          Arménien,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2444,          Langues balto-slaves,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2445,            Langues baltes,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2446,              Letton,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2447,              Lituanien,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2448,            Langues slaves,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2449,              Bulgare,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2450,              Tchèque,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2451,              Macédonien,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2452,              Polonais,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2453,              Russe,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2454,              Serbo-croate,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2455,                Bosniaque,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2456,                Croate,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2457,                Serbe,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2458,"                Serbo-croate, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2459,              Slovaque,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2460,              Slovène,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2461,              Ukrainien,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2462,"              Langues slaves, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2463,          Langues celtiques,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2464,            Gaélique écossais,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2465,"            Langues celtiques, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2466,          Langues germaniques,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2467,            Frison,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2468,            Langues haut-allemandes,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2469,              Allemand,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2470,              Allemand pennsylvanien,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2471,              Allemand suisse,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2472,              Yiddish,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2473,            Langues bas-saxonnesbas-franciques,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2474,              Afrikaans,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2475,              Néerlandais,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2476,"              Bas-allemand, n.d.a.",0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2477,              Bas-saxon,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2478,              Bas-allemand mennonite,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2479,              Vlaams (flamand),0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2480,            Langues scandinaves,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2481,              Danois,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2482,              Islandais,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2483,              Norvégien,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2484,              Suédois,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2485,"            Langues germaniques, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2486,          Grec,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2487,          Langues indo-iraniennes,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2488,            Langues indo-aryennes,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2489,              Bengali,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2490,              Gujarati,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2491,              Hindi,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2492,              Kacchi,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2493,              Marathi,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2494,              Népalais,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2495,              Pendjabi (panjabi),0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2496,              Sindhi,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2497,              Singhalais,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2498,              Ourdou,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2499,"              Langues indo-aryennes, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2500,            Langues iraniennes,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2501,              Kurde,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2502,              Pachto,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2503,              Langues persanes,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2504,                Dari,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2505,                Persan iranien,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2506,"                Persan (farsi), n.d.a.",0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2507,"              Langues iraniennes, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2508,"            Langues indo-iraniennes, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2509,          Langues italiques (romanes),0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2510,            Catalan,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2511,            Italien,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2512,            Portugais,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2513,            Roumain,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2514,            Espagnol,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2515,"            Langues italiques (romanes), n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2516,"          Langues indo-européennes, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2517,        Japonais,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2518,        Coréen,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2519,        Mongol,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2520,        Langues nigéro-congolaises,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2521,          Akan (twi),0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2522,          Edo,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2523,"          Fulah (peul, pular, pulaar, fulfulde)",0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2524,          Ga,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2525,          Ganda,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2526,          Igbo,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2527,          Kinyarwanda (rwanda),0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2528,          Lingala,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2529,          Rundi (kiroundi),0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2530,          Shona,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2531,          Swahili,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2532,          Wolof,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2533,          Yoruba,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2534,"          Langues nigéro-congolaises, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2535,        Langues nilo-sahariennes,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2536,          Dinka,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2537,"          Langues nilo-sahariennes, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2538,        Langues des signes,0,0,0,0.0,0.0,0.0
2021,Langue utilisée le plus souvent au travail,2539,          Langue des signes américaine,0,0,0,0.0,0.0,0.0
