annee,theme,id_caracteristiques,nom_caracteristiques,chiffre_total,chiffre_hommes,chiffre_femmes
2016,Langue le plus souvent utilisée au travail,2096,              Biélorusse,0,0,0
2016,Langue le plus souvent utilisée au travail,2097,              Bosniaque,0,0,0
2016,Langue le plus souvent utilisée au travail,2098,              Bulgare,0,0,0
2016,Langue le plus souvent utilisée au travail,2099,              Croate,0,0,0
2016,Langue le plus souvent utilisée au travail,2100,              Tchèque,0,0,0
2016,Langue le plus souvent utilisée au travail,2101,              Macédonien,0,0,0
2016,Langue le plus souvent utilisée au travail,2102,              Polonais,0,0,0
2016,Langue le plus souvent utilisée au travail,2103,              Russe,0,0,0
2016,Langue le plus souvent utilisée au travail,2104,              Serbe,0,0,0
2016,Langue le plus souvent utilisée au travail,2105,              Serbo-croate,0,0,0
2016,Langue le plus souvent utilisée au travail,2106,              Slovaque,0,0,0
2016,Langue le plus souvent utilisée au travail,2107,              Slovène,0,0,0
2016,Langue le plus souvent utilisée au travail,2108,              Ukrainien,0,0,0
2016,Langue le plus souvent utilisée au travail,2109,              Langues slaves; n.i.a.,0,0,0
2016,Langue le plus souvent utilisée au travail,2110,          Langues celtiques,0,0,0
2016,Langue le plus souvent utilisée au travail,2111,            Gaélique écossais,0,0,0
2016,Langue le plus souvent utilisée au travail,2112,            Gallois,0,0,0
2016,Langue le plus souvent utilisée au travail,2113,            Langues celtiques; n.i.a.,0,0,0
2016,Langue le plus souvent utilisée au travail,2114,          Langues germaniques,0,0,0
2016,Langue le plus souvent utilisée au travail,2115,            Afrikaans,0,0,0
2016,Langue le plus souvent utilisée au travail,2116,            Danois,0,0,0
2016,Langue le plus souvent utilisée au travail,2117,            Néerlandais,0,0,0
2016,Langue le plus souvent utilisée au travail,2118,            Frison,0,0,0
2016,Langue le plus souvent utilisée au travail,2119,            Allemand,0,0,0
2016,Langue le plus souvent utilisée au travail,2120,            Islandais,0,0,0
2016,Langue le plus souvent utilisée au travail,2121,            Norvégien,0,0,0
2016,Langue le plus souvent utilisée au travail,2122,            Suédois,0,0,0
2016,Langue le plus souvent utilisée au travail,2123,            Vlaams (flamand),0,0,0
2016,Langue le plus souvent utilisée au travail,2124,            Yiddish,0,0,0
2016,Langue le plus souvent utilisée au travail,2125,            Langues germaniques; n.i.a.,0,0,0
2016,Langue le plus souvent utilisée au travail,2126,          Grec,0,0,0
2016,Langue le plus souvent utilisée au travail,2127,          Langues indo-iraniennes,0,0,0
2016,Langue le plus souvent utilisée au travail,2128,            Langues indo-aryennes,0,0,0
2016,Langue le plus souvent utilisée au travail,2129,              Bengali,0,0,0
2016,Langue le plus souvent utilisée au travail,2130,              Gujarati,0,0,0
2016,Langue le plus souvent utilisée au travail,2131,              Hindi,0,0,0
2016,Langue le plus souvent utilisée au travail,2132,              Cachemiri,0,0,0
2016,Langue le plus souvent utilisée au travail,2133,              Konkani,0,0,0
2016,Langue le plus souvent utilisée au travail,2134,              Marathi,0,0,0
2016,Langue le plus souvent utilisée au travail,2135,              Népalais,0,0,0
2016,Langue le plus souvent utilisée au travail,2136,              Oriya (odia),0,0,0
2016,Langue le plus souvent utilisée au travail,2137,              Pendjabi,0,0,0
2016,Langue le plus souvent utilisée au travail,2138,              Sindhi,0,0,0
2016,Langue le plus souvent utilisée au travail,2139,              Singhalais,0,0,0
2016,Langue le plus souvent utilisée au travail,2140,              Ourdou,0,0,0
2016,Langue le plus souvent utilisée au travail,2141,            Langues iraniennes,0,0,0
2016,Langue le plus souvent utilisée au travail,2142,              Kurde,0,0,0
2016,Langue le plus souvent utilisée au travail,2143,              Pachto,0,0,0
2016,Langue le plus souvent utilisée au travail,2144,              Persan (farsi),0,0,0
2016,Langue le plus souvent utilisée au travail,2145,            Langues indo-iraniennes; n.i.a.,0,0,0
2016,Langue le plus souvent utilisée au travail,2146,          Langues italiques (romanes),0,10,0
2016,Langue le plus souvent utilisée au travail,2147,            Catalan,0,0,0
2016,Langue le plus souvent utilisée au travail,2148,            Italien,0,0,0
2016,Langue le plus souvent utilisée au travail,2149,            Portugais,0,0,0
2016,Langue le plus souvent utilisée au travail,2150,            Roumain,10,10,0
2016,Langue le plus souvent utilisée au travail,2151,            Espagnol,0,0,10
2016,Langue le plus souvent utilisée au travail,2152,            Langues italiques (romanes); n.i.a.,0,0,0
2016,Langue le plus souvent utilisée au travail,2153,        Japonais,0,0,0
2016,Langue le plus souvent utilisée au travail,2154,        Langues kartvéliennes,0,0,0
2016,Langue le plus souvent utilisée au travail,2155,          Géorgien,0,0,0
2016,Langue le plus souvent utilisée au travail,2156,        Coréen,0,0,0
2016,Langue le plus souvent utilisée au travail,2157,        Langues mongoles,0,0,0
2016,Langue le plus souvent utilisée au travail,2158,          Mongol,0,0,0
2016,Langue le plus souvent utilisée au travail,2159,        Langues nigéro-congolaises,0,0,0
2016,Langue le plus souvent utilisée au travail,2160,          Akan (twi),0,0,0
2016,Langue le plus souvent utilisée au travail,2161,          Bamanankan,0,0,0
2016,Langue le plus souvent utilisée au travail,2162,          Edo,0,0,0
2016,Langue le plus souvent utilisée au travail,2163,          Éwé,0,0,0
2016,Langue le plus souvent utilisée au travail,2164,          Fulah (peul; pular; pulaar; fulfulde),0,0,0
2016,Langue le plus souvent utilisée au travail,2165,          Ga,0,0,0
2016,Langue le plus souvent utilisée au travail,2166,          Ganda,0,0,0
2016,Langue le plus souvent utilisée au travail,2167,          Igbo,0,0,0
2016,Langue le plus souvent utilisée au travail,2168,          Lingala,0,0,0
2016,Langue le plus souvent utilisée au travail,2169,          Rundi (kiroundi),0,0,0
2016,Langue le plus souvent utilisée au travail,2170,          Kinyarwanda (rwanda),0,0,0
2016,Langue le plus souvent utilisée au travail,2171,          Shona,0,0,0
2016,Langue le plus souvent utilisée au travail,2172,          Swahili,0,0,0
2016,Langue le plus souvent utilisée au travail,2173,          Wolof,0,0,0
2016,Langue le plus souvent utilisée au travail,2174,          Yoruba,0,0,0
2016,Langue le plus souvent utilisée au travail,2175,          Langues nigéro-congolaises; n.i.a.,0,0,0
2016,Langue le plus souvent utilisée au travail,2176,        Langues nilo-sahariennes,0,0,0
2016,Langue le plus souvent utilisée au travail,2177,          Dinka,0,0,0
2016,Langue le plus souvent utilisée au travail,2178,          Langues nilo-sahariennes; n.i.a.,0,0,0
2016,Langue le plus souvent utilisée au travail,2179,        Langues des signes,0,0,0
2016,Langue le plus souvent utilisée au travail,2180,          Langue des signes américaine,0,0,0
2016,Langue le plus souvent utilisée au travail,2181,          Langue des signes québécoise,0,0,0
2016,Langue le plus souvent utilisée au travail,2182,          Langues des signes; n.i.a.,0,0,0
2016,Langue le plus souvent utilisée au travail,2183,        Langues sino-tibétaines,10,0,0
2016,Langue le plus souvent utilisée au travail,2184,          Langues chinoises,10,0,0
2016,Langue le plus souvent utilisée au travail,2185,            Cantonais,0,0,0
2016,Langue le plus souvent utilisée au travail,2186,            Hakka,0,0,0
2016,Langue le plus souvent utilisée au travail,2187,            Mandarin,0,0,0
2016,Langue le plus souvent utilisée au travail,2188,            Min dong,0,0,0
2016,Langue le plus souvent utilisée au travail,2189,            Min nan (chaochow; teochow; fou-kien; taïwanais),0,0,0
2016,Langue le plus souvent utilisée au travail,2190,            Wu (shanghaïen),0,0,0
2016,Langue le plus souvent utilisée au travail,2191,            Chinois; n.d.a.,0,0,0
2016,Langue le plus souvent utilisée au travail,2192,            Langues chinoises; n.i.a.,0,0,0
2016,Langue le plus souvent utilisée au travail,2193,          Langues tibéto-birmanes,0,0,0
2016,Langue le plus souvent utilisée au travail,2194,            Birman,0,0,0
2016,Langue le plus souvent utilisée au travail,2195,            Langues karéniques,0,0,0
2016,Langue le plus souvent utilisée au travail,2196,            Tibétain,0,0,0
2016,Langue le plus souvent utilisée au travail,2197,            Langues tibeto-birmanes; n.i.a.,0,0,0
2016,Langue le plus souvent utilisée au travail,2198,          Langues tai-kadai,0,0,0
2016,Langue le plus souvent utilisée au travail,2199,            Lao,0,0,0
2016,Langue le plus souvent utilisée au travail,2200,            Thaï,0,0,0
2016,Langue le plus souvent utilisée au travail,2201,            Langues tai-kadai; n.i.a.,0,0,0
2016,Langue le plus souvent utilisée au travail,2202,          Langues turques,0,0,0
2016,Langue le plus souvent utilisée au travail,2203,            Azerbaïdjanais,0,0,0
2016,Langue le plus souvent utilisée au travail,2204,            Turc,0,0,0
2016,Langue le plus souvent utilisée au travail,2205,            Ouïghour,0,0,0
2016,Langue le plus souvent utilisée au travail,2206,            Ouzbek,0,0,0
2016,Langue le plus souvent utilisée au travail,2207,            Langues turques; n.i.a.,0,0,0
2016,Langue le plus souvent utilisée au travail,2208,          Langues ouraliennes,0,0,0
2016,Langue le plus souvent utilisée au travail,2209,            Estonien,0,0,0
2016,Langue le plus souvent utilisée au travail,2210,            Finnois,0,0,0
2016,Langue le plus souvent utilisée au travail,2211,            Hongrois,0,0,0
2016,Langue le plus souvent utilisée au travail,2212,            Langues ouraliennes; n.i.a.,0,0,0
2016,Langue le plus souvent utilisée au travail,2213,          Autres langues; n.i.a.,0,0,0
2016,Langue le plus souvent utilisée au travail,2214,  Réponses multiples,1030,585,445
2016,Langue le plus souvent utilisée au travail,2215,    Anglais et français,1000,575,420
2016,Langue le plus souvent utilisée au travail,2216,    Anglais et langue non officielle,10,0,0
2016,Langue le plus souvent utilisée au travail,2217,    Français et langue non officielle,10,0,10
2016,Langue le plus souvent utilisée au travail,2218,    Anglais; français et langue non officielle,15,10,10
2016,Autre langue utilisé régulièrement au travail,2219,Total - Autre(s) langue(s) utilisée(s) régulièrement au travail pour la population  dans les ménages privés âgées de 15 ans et plus qui ont travaillé depuis le 1er janvier 2015 - Données-échantillon (25 %),17470,8750,8715
2016,Autre langue utilisé régulièrement au travail,2220,  Aucune,10880,5075,5805
2016,Autre langue utilisé régulièrement au travail,2221,  Anglais,5670,3160,2510
2016,Autre langue utilisé régulièrement au travail,2222,  Français,845,485,360
2016,Autre langue utilisé régulièrement au travail,2223,  Langue non officielle,35,10,20
2016,Autre langue utilisé régulièrement au travail,2224,    Autochtone,0,0,0
2016,Autre langue utilisé régulièrement au travail,2225,    Non autochtone,35,10,20
2016,Autre langue utilisé régulièrement au travail,2226,  Anglais et français,0,0,0
2016,Autre langue utilisé régulièrement au travail,2227,  Anglais et langue non officielle,30,10,15
2016,Autre langue utilisé régulièrement au travail,2228,  Français et langue non officielle,0,10,0
2016,Autre langue utilisé régulièrement au travail,2229,  Anglais; français et langue non officielle,0,0,0
2016,Mobilité - Lieu de résidence 1 an auparavant,2230,Total - Mobilité 1 an auparavant - Données-échantillon (25 %),28270,13790,14485
2016,Mobilité - Lieu de résidence 1 an auparavant,2231,  Personnes n'ayant pas déménagé,25190,12280,12910
